Parameter1,Parameter2,Parameter3,Parameter4,Parameter5,Parameter6,Parameter7,Parameter8,Parameter9,Parameter10,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Quality_label
1.2253046286965489e-06,1.4076036710010376e-05,2.758520010194708e-07,0.0001383896227025787,0.033141168996520844,0.09629586618658213,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,3.4661874983776305e-10,2.968882894807013e-07,5.454252159543411e-06,4.1629708624702246e-08,4.0362294732405925e-11,2.20288997286085e-07,4.927607383634824e-09,7.764727203976782e-11,1.7225021302241777e-08,1.7646264726719432e-09,0.6666666666666666
2.3726481769135812e-08,4.150298867023972e-06,6.768381084862813e-08,0.00015242449472173896,0.033141168996520844,0.09629586618658213,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,1.7694444668197305e-09,3.923755136862513e-07,3.8085390970400866e-08,8.904318268649177e-09,1.2175928524513642e-10,3.0563095790927383e-09,1.3389035088472193e-09,1.2106189480734305e-10,4.622279640670196e-11,2.090876912807294e-11,1.0
4.3898502907183444e-07,0.0007114766340303935,5.814558852017537e-06,0.019813287997308512,0.033141168996520844,0.09629586618658213,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,1.226679861705202e-10,1.2694043553165882e-07,6.9722141586107775e-06,1.2204344923691202e-09,5.279800777036612e-11,4.660691266016419e-10,6.816849465891594e-11,4.99641337123487e-12,4.078702607064e-11,9.159036420821406e-12,0.3333333333333333
4.1058704051545945e-07,1.7936909586382516e-07,1.3342874433570796e-08,0.0008360290153047511,0.05741405435682342,0.06519418836460875,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,3.771420725519822e-12,1.5589957399018842e-10,1.875301966674711e-05,2.0265954741955406e-06,5.075966062677088e-09,5.210979082910199e-08,2.1302402566834796e-06,1.0556129966366037e-07,4.300179347296612e-08,5.499311132256744e-11,0.3333333333333333
0.00026080174085695186,1.0275277402874305e-07,6.858334937209515e-07,9.277778925676118e-07,0.06408380509269258,0.07923339517485438,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,0.0002104141561230721,2.000726703864797e-09,0.000316541343071146,2.668040978827356e-08,3.4767610468627385e-11,1.429466065609248e-07,2.571025240947022e-10,1.0914241976862877e-11,3.7833900125999714e-11,7.503320108201506e-12,0.3333333333333333
5.153699631296139e-07,1.8040752574759492e-06,4.39321616366229e-05,1.6151922378509387e-06,0.0715283759685041,0.06519418836460875,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,6.779679771447225e-12,1.3836102984054787e-10,0.0002135818008279142,4.4173801155648235e-08,4.414244940176789e-11,2.0995398007186803e-07,6.4294629045503656e-09,3.6448548129951886e-10,3.2054921118441205e-09,7.310039404617297e-10,1.0
7.4288907763841774e-06,4.919532540166449e-06,5.567215158224977e-07,3.1594069723969285e-07,0.06408380509269258,0.1728644769107234,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,1.104751088153531e-06,5.049185313259288e-09,4.883609383631567e-07,4.550356978186474e-08,2.083457729278107e-10,1.8103331498617816e-08,4.0910317881523905e-10,2.812866178930834e-11,1.1919057299748714e-09,6.342019864179467e-09,0.6666666666666666
2.6187226639245072e-05,2.3117629780511942e-08,2.5217126333255528e-06,6.24746938355301e-09,0.0460848377978069,0.14223497099529347,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,1.9063772629449791e-06,1.84982746926782e-08,1.3165901719993014e-06,5.942533555037793e-08,4.284461424684179e-11,3.56187724367167e-07,1.4993782120577667e-06,8.678880709976501e-11,4.540870449633922e-10,1.5579870933679107e-12,0.6666666666666666
5.4051153455628875e-06,6.34101995436214e-07,9.525362439702584e-09,0.0018746287648798727,0.0460848377978069,0.09629586618658213,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,8.355111037880873e-09,7.022392082737276e-08,7.044569523300587e-07,2.9716039597558947e-09,6.7352964108264385e-12,5.210979082910199e-08,4.034190034316941e-09,4.824375425523882e-12,3.337370048636178e-11,6.738120528691997e-13,0.3333333333333333
6.777020200845953e-08,2.835101224417813e-10,1.118665005183899e-05,0.0012850394112455443,0.05741405435682342,0.09629586618658213,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,2.0857232195981275e-09,2.9253294382471037e-06,9.52856668717538e-08,6.4433420377907515e-06,2.136362774550912e-09,1.3035489206427249e-06,6.935670487475085e-08,5.344838155928289e-09,1.002392266989021e-09,6.522366152444221e-11,0.0
1.5579895136536656e-08,5.66694752773314e-06,2.3564002187052436e-06,4.9064869665607094e-06,0.041288393474206465,0.03631706071009628,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,2.6712112347565078e-08,1.778018699770879e-11,0.00017128990852746448,4.4173801155648235e-08,2.994841050181596e-11,3.9211732778283996e-07,9.474295946982872e-10,2.58030971969825e-11,1.727972383856186e-10,3.7844583871634894e-12,1.0
8.645801674676182e-07,1.0406393624120256e-10,1.44721798001256e-06,0.000125347655487287,0.041288393474206465,0.09629586618658213,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,4.200417116410411e-07,1.6899191548316262e-11,0.002144340266273338,6.618961395612207e-09,8.017886712060729e-11,3.704774415982122e-09,9.571896190742216e-09,1.1605694178992117e-11,3.422218146908057e-11,9.695842261237052e-12,0.3333333333333333
3.788188873123128e-06,0.00018125827720468675,4.882297809879017e-06,2.3468283485506338e-08,0.041288393474206465,0.09629586618658213,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,1.247498230900404e-10,1.064846003446089e-08,2.5324449970770992e-06,1.0025929621769747e-08,3.2597685070243043e-10,7.558488987375656e-10,8.26802575792802e-08,7.423107610377371e-09,4.407068487786261e-12,5.655359983844608e-13,1.0
8.107200373977546e-05,7.86575412362319e-11,0.00012773088665411802,6.396258740877089e-08,0.0460848377978069,0.09629586618658213,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,1.5830867243489586e-09,1.0503354251406068e-05,0.00019590274991748428,1.869059662403251e-08,1.6331792204868644e-09,1.5188826182462028e-10,1.311246562999199e-07,4.661151339429863e-09,1.4525185904534864e-10,2.198148422882814e-12,0.3333333333333333
3.025788937720594e-05,1.52732918092326e-07,0.024696772719347167,1.19805498414327e-05,0.041288393474206465,0.07923339517485438,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,4.950590696830891e-06,2.138628947394153e-09,4.284644150230587e-06,4.7763491207814964e-09,3.4767610468627385e-11,8.390026136578996e-09,7.495627974119699e-10,1.6652352187005884e-11,1.021852007397842e-12,2.535624183929534e-13,0.6666666666666666
8.454011049155209e-07,3.6899637127762334e-10,4.187006601483799e-08,0.0009186844719485548,0.0460848377978069,0.07923339517485438,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,9.075531761557741e-07,6.130263749051791e-05,0.000135237401516479,3.697264651691792e-08,2.2010764653015713e-09,2.8684986567194933e-10,2.954431246984697e-07,2.4832816693084513e-09,1.72733183773618e-09,1.6185017021211677e-11,0.3333333333333333
2.3893297975866112e-09,1.93519180308352e-05,4.056320303143438e-07,0.00021414442171500318,0.041288393474206465,0.06519418836460875,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,3.0685967965736704e-06,1.1072995236027072e-08,8.646643613312471e-05,1.9617402364140617e-09,1.0488208976411401e-10,3.3189756481974403e-10,1.554839936234819e-08,9.433248282714814e-11,7.361167015458512e-12,6.937224815258416e-13,0.3333333333333333
1.6325856133923734e-05,1.5646448129510465e-07,8.767630940451564e-05,1.6688749523820415e-06,0.036991156119555106,0.05364255978013393,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,3.1316410146633377e-09,9.630063748531974e-05,4.315603151142851e-05,4.369702533490577e-09,6.90651713826659e-11,2.4027808931832887e-09,2.7845566228317906e-10,1.5692107188315613e-11,9.056301186159958e-09,6.161785863009157e-11,0.6666666666666666
6.669160446484084e-06,2.7924874328465156e-08,3.3050956854375183e-05,6.520363108771302e-06,0.06408380509269258,0.1728644769107234,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,4.235737637273668e-13,2.2568002780116802e-09,0.00015565524779036268,2.4871349991253035e-09,1.1817944330773155e-10,4.2302786032315705e-10,1.3389035088472193e-09,9.639859501753154e-12,4.739294405580918e-11,1.5579870933679107e-12,0.3333333333333333
3.4242578168610557e-10,9.193817634593162e-05,1.0350391435647174e-08,8.485767888213539e-07,0.036991156119555106,0.04413774054374569,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,3.397166714511623e-12,1.1131327516028389e-07,0.0005059483940272538,6.055448417189828e-09,1.8490307300194562e-10,8.324623631485741e-10,1.6067698224006126e-09,4.3104332715435134e-11,4.420919433502895e-09,2.7637235734539896e-12,1.0
5.614640262044331e-07,5.100292836270669e-05,1.72309019374489e-07,4.801040642050002e-06,0.036991156119555106,0.04413774054374569,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,2.8202937640830032e-11,2.2742351242630294e-08,1.2545606773538723e-05,3.880841850027286e-09,1.9050407536955077e-10,3.8393041662446126e-10,9.362868480408896e-09,1.1454063638075367e-10,3.458294893703721e-10,4.2147450597450796e-13,0.3333333333333333
4.044501283460701e-06,2.264404880697468e-09,1.0166088445390916e-06,2.5581074098038654e-06,0.036991156119555106,0.04413774054374569,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,2.0408411412943343e-12,0.13154303190790995,0.000258911729489901,9.272175180253292e-08,4.926727958005099e-09,3.4841542750025045e-10,5.014002314351816e-06,5.344838155928289e-09,6.721101975700368e-11,1.6652204470624275e-11,0.3333333333333333
1.8319539266622573e-06,1.3471739365102036e-06,1.9001801960704082e-07,2.788954561739593e-06,0.041288393474206465,0.07923339517485438,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,7.49195524294623e-11,4.571903860480603e-08,1.0239979052913945e-09,2.668040978827356e-08,8.470538075531467e-10,8.324623631485741e-10,3.917262231969495e-08,1.3594314855838636e-09,3.0950579114454744e-11,2.1775738806025717e-13,0.6666666666666666
6.230748715160217e-07,2.6170327258950306e-06,3.8329555348638205e-07,0.00032595733869318963,0.036991156119555106,0.04413774054374569,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,1.6671399405374979e-10,5.334532758656508e-12,1.0294548757454408e-07,1.3487575759077102e-08,4.017054301290635e-10,8.73620175424011e-10,1.1141731042231082e-09,5.501827189081784e-10,9.084822305959807e-12,1.528955747378781e-11,1.0
6.200180554513483e-07,2.8356482249027527e-07,8.302540617123055e-08,1.4064341550546082e-07,0.036991156119555106,0.03631706071009628,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,2.400735220312563e-10,4.619126654631986e-08,0.00015436988129502975,1.5643654298199272e-08,1.2175928524513642e-10,7.263214585353705e-09,7.506601967761795e-09,4.433841349030728e-11,4.4298429585576436e-10,5.049617137787077e-11,1.0
2.911952079987138e-06,1.859568429321303e-06,0.008776563820202648,8.4970696255956e-09,0.036991156119555106,0.03631706071009628,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,2.2283457529050033e-10,2.89894527512947e-11,6.905209181546357e-05,1.4624473998170934e-06,1.8869670239655307e-08,3.5307931704483247e-09,4.88007720217562e-08,1.278499762135764e-07,8.398197780957047e-12,1.6501089509882487e-12,0.6666666666666666
2.2109207785573956e-06,1.3403121207621918e-08,1.7021744813983165e-07,3.569807886486377e-05,0.041288393474206465,0.07923339517485438,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,1.579205728651964e-11,6.92001071400502e-08,0.0004353476967328751,1.128881770750349e-08,2.8079287190526323e-10,1.1667797054908486e-09,1.392650066210977e-08,1.7877735216464045e-09,6.11120401636545e-10,2.017091786268002e-12,1.0
7.619611609764177e-05,1.6101758093168508e-06,1.323448569435656e-06,3.83621492724561e-05,0.0460848377978069,0.029882111076724754,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,2.2963389335821495e-11,5.2340554663309555e-05,7.449471755307311e-05,1.9832833651123245e-08,2.645244404564176e-10,3.2069347040729973e-09,6.78497964238833e-08,1.7877735216464045e-09,1.3123021024596916e-08,6.16370195511944e-10,0.6666666666666666
6.078336966591662e-09,1.249896766649247e-08,5.479490810530123e-07,3.351389414491742e-09,0.05143848160444845,0.024587356954984613,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,2.0293554767280633e-08,1.6100420905508408e-07,2.103592691693481e-05,3.522170398696263e-07,8.470538075531467e-10,5.467503901485548e-08,1.311246562999199e-07,1.3930867478323305e-08,2.326654464185482e-10,1.5138534521905793e-12,0.6666666666666666
6.903313154009994e-07,6.280040892660273e-11,3.354908310551435e-08,1.5508283544378364e-05,0.041288393474206465,0.03631706071009628,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,3.372666848278128e-10,1.3900176650166186e-10,3.799659726643257e-05,2.5900714392233763e-08,1.2924757050239797e-10,1.493710776206234e-08,2.5234758936065957e-09,1.0252161694757238e-10,3.2857519974187787e-09,8.188343935106962e-11,1.0
1.2508198065748197e-06,6.946037619654282e-06,2.9137560552632205e-06,0.00040981751932656535,0.05741405435682342,0.024587356954984613,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,5.046669123798786e-08,8.591727102312738e-08,5.9002531659058597e-08,2.3953124780346565e-07,3.4602464375381407e-10,1.1795005183720053e-07,7.74079335748351e-08,4.293656108733953e-09,1.2208429849655651e-10,1.4038304161224388e-11,0.6666666666666666
2.583911431570132e-08,2.972341857171759e-10,4.4108537723485684e-08,0.00022746984130173843,0.0460848377978069,0.029882111076724754,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,2.8445219588042606e-10,1.8560256916669285e-07,1.1592074078633963e-06,1.0327747675568028e-08,9.308092951388623e-11,5.992514176250679e-09,5.494390029083772e-10,1.1255237767861297e-11,5.108210090548201e-11,4.0919451882819394e-13,0.3333333333333333
1.074271053720607e-08,9.418402974186824e-07,6.040642123261648e-07,1.0465603669648775e-07,0.041288393474206465,0.04413774054374569,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,7.795211606109646e-10,1.147541826389819e-12,4.0410416656212494e-07,1.869059662403251e-08,3.67305388596193e-10,1.7154213249388243e-09,1.5977406463467052e-07,3.848320087251255e-09,2.212014014132994e-09,7.735685819192206e-11,1.0
2.22544770701259e-07,0.0038564538423276817,8.965839584454154e-08,0.0006285584799932177,0.05143848160444845,0.024587356954984613,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0003763691722996764,3.0366647703851537e-08,1.2081737524050052e-12,0.0002520895311820803,3.589217888576985e-08,3.8023794445813173e-11,1.9071579830871535e-07,1.5012178631893839e-10,1.8737945497764617e-11,7.558445378337179e-12,2.5364322921354e-12,0.3333333333333333
6.217268933608391e-06,2.0985245569563132e-07,1.732375294581717e-07,0.0006874994988047576,0.019130106248180484,0.03631706071009628,1.0605354797544867e-06,0.00014474410352666514,1.1538321384025525e-08,7.129525155408006e-05,1.9804010661375005e-08,7.53571377342964e-11,0.000123576795849336,5.1235176081531783e-08,1.365441418979339e-09,1.0595331208780828e-09,6.8709137149530785e-09,2.168741583851099e-11,3.4523497911650695e-09,7.503320108201506e-12,1.0
5.3328892568423475e-08,6.754820345626065e-08,2.2967484615943553e-06,0.00024239832226383593,0.02660159359204416,0.04413774054374569,1.0605354797544867e-06,0.00014474410352666514,1.1538321384025525e-08,7.129525155408006e-05,7.812618783729513e-10,1.0144183320695202e-07,8.135360440403503e-09,2.7782116794089376e-07,1.0438351294570697e-09,2.5343231486034253e-08,1.0927155147890023e-08,1.5102791923263748e-10,2.5949052330893506e-11,5.655359983844608e-13,0.6666666666666666
3.5384574053482407e-06,1.8321059878377555e-05,3.8613184713108147e-08,5.5033624595461465e-05,0.019130106248180484,0.024587356954984613,1.0605354797544867e-06,0.00014474410352666514,1.1538321384025525e-08,7.129525155408006e-05,2.225850415765022e-09,1.0304092438127857e-08,2.2171063374705526e-05,2.1044875091876007e-08,2.0222020814541015e-10,5.711203755567235e-09,1.392650066210977e-08,1.9869543048449687e-11,1.0083257097285872e-11,1.6033933605972596e-12,1.0
3.305765900515062e-07,7.409947132588132e-07,7.743285150406983e-06,0.0015302999778188495,0.02660159359204416,0.04413774054374569,1.0605354797544867e-06,0.00014474410352666514,1.1538321384025525e-08,7.129525155408006e-05,5.665241428737679e-11,2.996064255108927e-09,1.2530137045259067e-06,4.085201630490724e-07,4.24382966509246e-09,4.944010841859172e-09,5.151271883640469e-09,4.0680869281516624e-10,1.2208429849655651e-10,9.17465497008663e-11,0.6666666666666666
8.112085302692552e-07,4.9326008677945075e-06,0.006078648080433185,2.0148901183003744e-05,5.607502512105616e-06,2.665918524548871e-05,0.06405078546594023,0.06018477921235284,3.4099922154466674e-09,0.0027108290971534464,6.7562859170520134e-12,3.6942180014997036e-07,2.4170940253775437e-06,1.3741936650780003e-09,1.0907304446234468e-12,2.9390342483331227e-07,3.699582105363013e-10,8.771561628751917e-12,6.421275221409763e-10,1.8669650198523216e-13,0.3333333333333333
5.432965767782958e-06,2.7715912399703504e-05,1.5951963614186295e-06,5.360336502122146e-05,8.710005056710626e-06,3.240522167947089e-05,0.06405078546594023,0.06018477921235284,3.4099922154466674e-09,0.0027108290971534464,1.6385633372313847e-10,5.649928244040516e-07,0.00012452005917852117,5.477938012720647e-10,1.6564882652325527e-12,3.3813315317428136e-08,1.1935053852778596e-08,2.3475690130001604e-10,4.540870449633922e-10,3.972587095347281e-13,0.3333333333333333
3.6043110764499495e-09,2.1527269100647438e-05,2.386391723774709e-08,7.360723360671791e-07,8.710005056710626e-06,3.240522167947089e-05,0.06405078546594023,0.06018477921235284,3.4099922154466674e-09,0.0027108290971534464,1.4841923236886108e-06,1.0425183596577611e-07,7.827950603659665e-06,2.718600037386435e-09,9.973074415709583e-13,1.0251450297438126e-06,6.573395546037498e-09,1.2795002572028447e-10,4.407068487786261e-12,3.13059974075218e-13,0.3333333333333333
1.2151788471242885e-05,3.6170480721077826e-06,2.2325838106153773e-05,3.1287568009120016e-06,0.009893198821845327,0.024587356954984613,1.0605354797544867e-06,0.0008874833342791698,3.4099922154466674e-09,0.00052340830465745,7.079775951991594e-11,2.1283568608404743e-10,0.0006489034999967654,4.550356978186474e-08,3.91755996220406e-11,2.6697305033426727e-07,1.1682709990637632e-10,5.541698800985969e-12,3.1422924200779136e-12,3.527683319504947e-13,0.3333333333333333
1.440175496286771e-05,1.57619657406346e-06,1.0535005519898513e-07,5.3242630641249486e-08,2.34402695912718e-05,3.240522167947089e-05,0.06405078546594023,5.828822452589065e-07,3.4099922154466674e-09,0.19366763283533042,8.588655022106471e-07,5.724627385269914e-12,1.135573677122656e-06,1.1978717062928773e-08,2.0318453670842785e-11,8.425862549523539e-08,1.8830092758096397e-09,7.719345741508946e-12,3.368021123954636e-09,1.1517921547174409e-10,0.3333333333333333
1.957378998508449e-06,9.29928299613802e-09,2.017834148088472e-08,6.30640454043618e-05,2.6164695267814593e-05,4.787588649665647e-05,0.06405078546594023,5.828822452589065e-07,3.4099922154466674e-09,0.19366763283533042,0.00047573423180907493,3.6043017297532943e-09,4.165929179950216e-06,4.008863758420481e-06,1.1080316549003164e-09,1.739152522415527e-06,7.427957670646808e-07,1.8824533153635546e-08,6.890659050827794e-11,6.356496761694217e-13,0.0
3.453381624762864e-08,1.0848859810400192e-05,0.00018935782250177014,5.059563733668268e-05,2.6164695267814593e-05,4.787588649665647e-05,0.06405078546594023,5.828822452589065e-07,3.4099922154466674e-09,0.19366763283533042,6.44090181028519e-13,5.849683882086213e-11,4.5293356271832986e-07,2.0429868131533284e-08,2.2221400480078007e-11,1.817682059703089e-07,1.6067698224006126e-09,2.812866178930834e-11,8.223973500994389e-10,2.843898140227465e-12,1.0
1.118447399231526e-07,2.7340560546434982e-08,5.159963045965911e-06,2.768975027189859e-05,2.6164695267814593e-05,4.787588649665647e-05,0.06405078546594023,5.828822452589065e-07,3.4099922154466674e-09,0.19366763283533042,4.5093129934330974e-07,3.118516192469936e-08,3.742993049158368e-08,2.21517950974816e-06,3.1790269633383725e-11,0.00020244361580806973,1.9900177600345815e-07,7.719345741508946e-12,4.508122701879961e-11,7.25077582584909e-14,0.0
3.7663164048927974e-05,1.6702680736701537e-08,3.6057702713031614e-05,9.102981797854118e-06,2.6164695267814593e-05,5.8190820179119916e-05,0.06405078546594023,5.828822452589065e-07,3.4099922154466674e-09,0.19366763283533042,1.3932576705878199e-05,4.5387732354238883e-07,1.162040811736712e-06,1.378221482194908e-06,7.115726717334574e-11,2.4439771224663428e-05,1.3035439762583284e-08,5.1041792232321074e-11,1.1331894622425384e-10,1.798494689011768e-12,0.0
0.00018918071559372357,0.00013358975271446428,8.710563948627523e-07,0.000271889954934436,1.3525405492415292e-05,7.072701679789837e-05,0.06405078546594023,5.828822452589065e-07,3.4099922154466674e-09,0.19366763283533042,1.1081065172935135e-10,6.335044794423234e-11,0.0001220867501395463,2.1273534128806299e-07,2.0933937092069888e-11,8.909676080639549e-06,1.27512212705975e-08,1.1965873686613233e-11,9.079478849254271e-10,3.7844583871634894e-12,0.0
3.1154690379979584e-06,9.532734855346802e-05,1.3216602634356612e-05,3.6417540204860886e-06,1.3525405492415292e-05,7.072701679789837e-05,0.06405078546594023,5.828822452589065e-07,3.4099922154466674e-09,0.19366763283533042,6.205668904161071e-06,4.849939068593403e-12,2.840840501600361e-05,4.687336832383038e-08,4.414244940176789e-11,2.311327484425833e-07,9.256322082345184e-10,1.6652352187005884e-11,1.103728169756121e-08,1.2527614759429583e-11,0.6666666666666666
0.0002023035568448977,2.0461290280746193e-05,3.5444905366221886e-06,6.302453115871292e-05,0.02660159359204416,0.07923339517485438,4.242044462915856e-06,0.00032453864350349173,2.9603433781794253e-10,9.977220690815738e-05,4.732590634005773e-09,1.621854352651268e-09,0.00019202484021801043,1.6289731108409875e-07,2.645244404564176e-10,9.732444190714156e-08,8.762620391681872e-09,1.819495295868016e-11,6.108732603840926e-12,2.6937155460661844e-13,0.6666666666666666
0.006575647002300033,6.40448547485524e-09,1.6131780777259092e-08,1.3083838000099392e-06,0.021352438301433463,0.07923339517485438,4.242044462915856e-06,0.00032453864350349173,2.9603433781794253e-10,9.977220690815738e-05,2.0647012627336752e-07,3.6924791180730544e-08,1.7221562571117624e-06,8.904318268649177e-09,5.279800777036612e-11,1.1194916718775675e-08,8.021364053789141e-09,1.3509331367262908e-11,3.291184799552446e-10,4.122856047500785e-12,0.3333333333333333
0.0009755621436938588,1.504877948329168e-11,1.3232474804567117e-06,0.00012427674775267379,0.021352438301433463,0.07923339517485438,4.242044462915856e-06,0.00032453864350349173,2.9603433781794253e-10,9.977220690815738e-05,2.745133737366241e-10,3.987617885608912e-12,1.9009037141528761e-06,5.436627814541288e-08,2.645244404564176e-10,1.6444207816492732e-08,1.8543709343761443e-08,4.560673272128937e-11,1.7138157828648943e-12,4.242222200295134e-12,0.6666666666666666
4.121591102413224e-08,3.555361605672456e-07,2.6277196551695373e-07,0.003531781726240915,0.021352438301433463,0.07923339517485438,4.242044462915856e-06,0.00032453864350349173,2.9603433781794253e-10,9.977220690815738e-05,6.648693414818882e-09,3.2749842793539516e-08,7.344720571522706e-08,2.3003223015662396e-08,1.5927345941335037e-10,9.236711445091654e-09,3.515210534732388e-11,8.771561628751917e-12,2.345653227978125e-11,1.0524499051853921e-13,0.3333333333333333
0.0002766326831917937,1.2937584010907061e-07,3.134023424731826e-07,3.0363537770426376e-05,0.021352438301433463,0.05364255978013393,4.242044462915856e-06,0.00032453864350349173,2.9603433781794253e-10,9.977220690815738e-05,7.387575273451622e-09,3.130397739839538e-10,0.0014989041534847663,3.4843285991285204e-08,9.833579860940777e-10,9.621134195931556e-10,6.816849465891594e-11,7.23488645692296e-12,1.2402309798534642e-11,9.82524541361195e-13,0.3333333333333333
0.0013237566245320027,6.479685313476689e-08,8.115069398283957e-08,2.900766563099897e-05,0.019130106248180484,0.04413774054374569,4.242044462915856e-06,0.00032453864350349173,2.9603433781794253e-10,9.977220690815738e-05,8.929857537205935e-07,3.984165231627903e-09,2.7758874347909817e-06,9.098930066635167e-07,2.407218513183982e-09,4.51138173943775e-08,6.573395546037498e-09,1.397185873916721e-09,2.01508632125342e-11,4.506683149381234e-11,0.6666666666666666
2.0249141542226356e-06,1.1562403414507634e-08,2.0533711092456533e-06,3.366596355220143e-06,0.019130106248180484,0.04413774054374569,4.242044462915856e-06,0.00032453864350349173,2.9603433781794253e-10,9.977220690815738e-05,9.199081370840609e-06,3.6212338140520742e-09,7.781632283977876e-05,1.799884311746847e-06,8.18240079515143e-09,1.8103331498617816e-08,5.3284044737681864e-08,1.554256075131269e-08,4.2075890338222754e-09,5.179924770727793e-12,0.6666666666666666
1.6547178278179074e-05,1.8588235061112246e-07,7.144013308322592e-09,2.4451113099579484e-07,0.021352438301433463,0.05364255978013393,4.242044462915856e-06,0.00032453864350349173,2.9603433781794253e-10,9.977220690815738e-05,3.152049029599493e-13,8.356307512834524e-10,8.050114142217492e-07,1.2108977929507902e-07,1.895983215880255e-09,2.5212365289517454e-09,7.0246425711647835e-09,1.153370662487992e-09,8.426393078979971e-13,1.9600905691272615e-12,0.6666666666666666
4.505007818124004e-07,1.4458210541611606e-08,1.4912506566505494e-07,5.137735335122664e-06,0.021352438301433463,0.06519418836460875,4.242044462915856e-06,0.00032453864350349173,2.9603433781794253e-10,9.977220690815738e-05,7.436738616903149e-11,1.863743168563946e-07,1.5911074801023627e-07,2.1273534128806299e-07,9.034425776730325e-11,8.458855916983434e-07,2.2449470278573453e-10,2.2327303604764718e-11,1.106655102066757e-09,1.2738477436679514e-12,0.6666666666666666
2.0378386669421175e-07,0.0004331009800176696,1.512182117515573e-06,6.109501903103103e-05,0.021352438301433463,0.06519418836460875,4.242044462915856e-06,0.00032453864350349173,2.9603433781794253e-10,9.977220690815738e-05,5.155919445291106e-08,1.3349937050989874e-07,2.9939436846426443e-05,4.4173801155648235e-08,2.4187188568813515e-10,1.356810158215247e-08,1.4015272662840024e-09,5.552685149656528e-11,2.4851571738157184e-12,2.4648752372664265e-12,1.0
4.4347632383767084e-05,0.00119512785813252,2.3354212083304817e-08,1.7774464106402508e-07,0.019130106248180484,0.06519418836460875,4.242044462915856e-06,0.00032453864350349173,2.9603433781794253e-10,9.977220690815738e-05,1.001090376808438e-09,4.84408356126556e-08,1.585354584096706e-06,2.7782116794089376e-07,7.517448768990077e-10,4.51138173943775e-08,1.6694636277231234e-07,1.4359877236428758e-09,1.7172681163781111e-07,6.164268170349487e-09,0.3333333333333333
6.251404729647235e-05,1.6842222074322874e-09,9.527553133330564e-07,6.055412608574284e-07,0.019130106248180484,0.06519418836460875,4.242044462915856e-06,0.00032453864350349173,2.9603433781794253e-10,9.977220690815738e-05,2.104713569296562e-10,1.6034155065570656e-08,1.8893073433151206e-05,1.5186488368262014e-08,1.0179845298810777e-10,9.691562498389356e-09,5.038212418010414e-09,1.2106189480734305e-10,1.6026940161313535e-11,2.859090248961744e-11,1.0
